"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT5G05800",11.1036785074068,-0.316776475858234,0.452484199486381,-0.700082955864117,0.483875499360625,0.945390085493221
"AT5G38850",3.13933006776932,-0.602936277316499,0.860547881392235,-0.70064233537016,0.483526251152489,0.945390085493221
"AT5G59920",4.14081702586936,0.484939404411758,0.692296839983789,0.700479009008785,0.48362820971034,0.945390085493221
"AT3G19515",9.33511485755468,-0.347811245981978,0.496270431028582,-0.700850230510601,0.483396486844433,0.945390085493221
"AT2G15240",21.9633101061442,-0.247464621404871,0.353212996774906,-0.700610180441844,0.483546323353047,0.945390085493221
"AT2G24440",3.97211871908678,-0.556725683960536,0.795193588477832,-0.700113396319286,0.483856490363402,0.945390085493221
"AT4G00895",125.292037663623,0.244769521116591,0.34952824833523,0.700285376882713,0.483749102140106,0.945390085493221
"AT4G14830",2.67998826106907,-0.708058948045884,1.01135096759223,-0.700111999429428,0.483857362663284,0.945390085493221
"AT4G38300",2.30354139681758,0.771773779679862,1.10177170363655,0.700484299181505,0.483624907069943,0.945390085493221
"AT1G08490",23.8108375098896,0.239971507619545,0.342990976193845,0.699643793205576,0.48414978612291,0.945457524406971
"AT1G20850",34.3404522441504,-0.192231960243855,0.274712550225197,-0.699756746046994,0.484079231386437,0.945457524406971
"AT1G56320",8.19788468840366,0.448849594177166,0.641443530463146,0.69974919515219,0.484083947794993,0.945457524406971
"AT1G56460",14.7229781193619,-0.303508625357714,0.433681033299232,-0.69984297687351,0.484025372013003,0.945457524406971
"AT5G12300",2.87426062178029,0.631569253855481,0.902854956183314,0.699524601964137,0.484224243652958,0.945457524406971
"AT3G07690",7.21946774566814,-0.421080139546746,0.601950477298485,-0.69952621590488,0.484223235399482,0.945457524406971
"AT1G14820",12.0515196735738,0.34144479711779,0.488374668435236,0.699145183372813,0.484461303838528,0.945572314291942
"AT1G70480",18.9091030096641,0.260363060902884,0.372428626003472,0.699095189585283,0.484492544574334,0.945572314291942
"AT5G23050",25.221378072556,-0.338180128251982,0.483578180492196,-0.699328757777648,0.484346598962155,0.945572314291942
"AT4G38510",74.4859867341903,0.141304142499896,0.202089172321423,0.699216790670765,0.48441655888731,0.945572314291942
"AT4G37330",18.9761915036358,-0.259988750062621,0.371953872401463,-0.698981162325435,0.484563803422958,0.945609160436132
"AT1G08260",2.09927072864493,0.774039646167656,1.11089414621336,0.696771739059102,0.485945654953649,0.945610667747995
"AT1G17530",27.8395704338587,-0.224184357474087,0.321690732124495,-0.6968940509835,0.485869101047793,0.945610667747995
"AT1G26880",91.6281606286916,0.237025090034348,0.339379377389939,0.698407463226653,0.484922410325548,0.945610667747995
"AT1G62350",2.94600721644418,0.576743022548799,0.826781419412718,0.69757617794371,0.485442283755756,0.945610667747995
"AT1G70060",9.52893384454302,-0.351271218533775,0.50473088386322,-0.695957449334461,0.486455477664169,0.945610667747995
"AT1G70310",58.7346069892037,0.145965510536415,0.209907408889746,0.695380459929756,0.486816902789003,0.945610667747995
"AT1G72230",11.0305068047474,0.380018977172103,0.545241743232296,0.696973373533872,0.485819457282787,0.945610667747995
"AT5G12130",30.6046346377296,0.202143200843628,0.290575655736488,0.695664612134418,0.486638892229236,0.945610667747995
"AT5G12240",13.2847766320146,-0.288914274582419,0.415348009513637,-0.695595664273752,0.48668208221162,0.945610667747995
"AT5G20880",2.94761483304518,-0.604232433232071,0.868397365000273,-0.695801781056627,0.486552973702675,0.945610667747995
"AT5G23760",25.9016298026133,-0.2280458463772,0.327671865741417,-0.695957969602318,0.486455151834789,0.945610667747995
"AT5G25020",2.09326577012623,0.77682476798816,1.11262691207666,0.698189806085362,0.485058500706811,0.945610667747995
"AT5G38420",2723.18414690078,-0.114858564565999,0.164465027833819,-0.698376828671783,0.484941563365907,0.945610667747995
"AT5G46230",7.48484607821976,-0.419585108687764,0.602233651482904,-0.69671481767019,0.485981283750934,0.945610667747995
"AT5G57740",5.98207640080019,0.501055308700042,0.717185153147883,0.698641496551902,0.484776103795379,0.945610667747995
"AT5G62020",15.227615546906,-0.319561239382051,0.45927977219493,-0.695787750143765,0.486561761872038,0.945610667747995
"AT3G05250",10.6377966275764,-0.343293681766786,0.492936494980595,-0.696425777483365,0.486162224439309,0.945610667747995
"AT3G07580",2.81404092198214,-0.622705268356044,0.893988300412032,-0.696547447062835,0.486086054198033,0.945610667747995
"AT3G19420",43.8981180772249,0.182942978048257,0.262520714868991,0.696870637959194,0.485883754538903,0.945610667747995
"AT3G24100",40.0856694115721,-0.23119652692929,0.331401884227409,-0.697631902329928,0.485407425123164,0.945610667747995
"AT3G26670",11.5451279077847,-0.316398181362049,0.453460550394074,-0.697741360493403,0.485338957037308,0.945610667747995
"AT3G28450",8.17836595839188,-0.37295693322188,0.53573367697708,-0.696161076388401,0.486327960681708,0.945610667747995
"AT3G30390",116.539459322675,-0.117297149999926,0.168641432996489,-0.695541705948194,0.486715883967462,0.945610667747995
"AT3G57030",15.2515123652205,-0.282754603260731,0.404963423658481,-0.698222572069095,0.48503801241479,0.945610667747995
"AT2G11140",1.53610034882592,-0.827612544573376,1.1879868884462,-0.696651244742131,0.486021077615531,0.945610667747995
"AT2G21100",14.1228674470211,0.339588815052098,0.486420988285655,0.698137669283035,0.485091102373842,0.945610667747995
"AT2G26860",4.1733364185634,0.541232667792217,0.774762634562149,0.698578691908768,0.484815363930141,0.945610667747995
"AT2G39830",2.79817179573859,0.759394963208383,1.08802760874885,0.697955600668653,0.485204961017658,0.945610667747995
"AT2G41700",6.86744670558666,0.465704161780182,0.667304612611988,0.697888420038498,0.485246976830566,0.945610667747995
"AT2G47350",6.17251013199366,0.468268012531617,0.670634504424222,0.698246227181007,0.485023221365073,0.945610667747995
"AT4G09680",5.7241109517709,0.500944258726098,0.719507446465762,0.696232208835014,0.486283419804825,0.945610667747995
"AT4G10480",114.496770591804,-0.132344271413801,0.189797741891673,-0.697291074671146,0.485620652550693,0.945610667747995
"AT4G22305",3.78857873709598,-0.564486949973807,0.808277921989152,-0.698382245285902,0.484938176812949,0.945610667747995
"AT4G29870",26.5123051669651,-0.213043575433448,0.305460241559463,-0.697451080198847,0.485520544130584,0.945610667747995
"AT4G31130",18.7789527165146,-0.252482064980825,0.363062507259631,-0.69542312944,0.486790169717322,0.945610667747995
"AT4G31930",6.09284608326848,0.447826910737678,0.641992536839941,0.697557814210741,0.485453771565784,0.945610667747995
"AT4G36080",2.1696661708431,0.771634399814755,1.10699466188235,0.697053406294352,0.485769371816537,0.945610667747995
"AT4G37020",10.9500766667617,-0.324012139107316,0.465162521030392,-0.696556847248978,0.486080169557294,0.945610667747995
"AT4G37650",4.66750772272168,-0.470945562262129,0.675833296635394,-0.696836874724447,0.485904886329069,0.945610667747995
"AT4G38120",5.41445968102348,0.500918196041074,0.720058127323165,0.695663554140067,0.486639554957245,0.945610667747995
"ATCG00380",101.983633427824,-1.19996268299698,1.7221228076352,-0.696792747693039,0.485932505379248,0.945610667747995
"ATCG00560",102.601840206217,-1.00021130909667,1.43502453267983,-0.696999449360518,0.485803138409286,0.945610667747995
"ATCG00640",285.115553055755,-1.01186900023217,1.45430479288956,-0.695775057044054,0.486569712184908,0.945610667747995
"AT1G01050",86.2350378015006,-0.13743191421854,0.19770702540154,-0.695129138377442,0.486974375508273,0.945654373151394
"AT5G06110",28.2465967336514,-0.322587572919079,0.464154043138303,-0.695001105102854,0.487054609003438,0.945654373151394
"AT5G06730",5.10844863922128,0.64971379540813,0.935068365118285,0.694830260165995,0.487161682029352,0.945654373151394
"AT3G15290",15.7354796850033,-0.297515834182526,0.428092575835457,-0.69498013041198,0.487067753710626,0.945654373151394
"AT3G19470",2.09989300059965,0.776793072612186,1.11802259945283,0.694791923698462,0.487185710250452,0.945654373151394
"AT3G24315",15.9912271931565,-0.290216552117766,0.417772617572751,-0.694675859332087,0.487258460037349,0.945654373151394
"AT4G08690",12.6479907652294,-0.291319230775297,0.419347234223438,-0.694696917018593,0.487245260527365,0.945654373151394
"AT4G12070",9.27839407963653,0.38621962645683,0.555650860323375,0.695076088304912,0.48700761906807,0.945654373151394
"AT1G76540",14.6170035735754,-0.277409902480325,0.399659250744493,-0.694116055023274,0.48760943084188,0.946233801460654
"AT1G66590",6.64336872775643,0.423789855302538,0.610630309586033,0.69402034037557,0.487669453051913,0.946248563622763
"AT5G61330",12.5289242641162,-0.276286866241013,0.39816041816957,-0.693908418901014,0.487739643544761,0.946283050501189
"AT3G22270",10.5980012121242,0.376350204980524,0.542559437262371,0.693657098436072,0.487897276658105,0.946487162637951
"AT1G22550",5.77672389092772,-0.439159651402963,0.634481517608234,-0.692155152223246,0.488839899427878,0.946622196331691
"AT1G79990",24.7267838881708,0.227038315508612,0.327936780650402,0.6923234260528,0.488734241833875,0.946622196331691
"AT5G25150",9.70247703515915,0.366337320172492,0.528464180487908,0.693211259529963,0.488176983161839,0.946622196331691
"AT5G60280",2.30820287473817,-0.712593525433893,1.02825226040825,-0.693014304827268,0.488300574411742,0.946622196331691
"AT5G60370",8.42973346212536,0.403015657851982,0.582355902689195,0.69204356990449,0.488909967728365,0.946622196331691
"AT5G66090",28.0075214068011,-0.211728013469234,0.305716218134351,-0.692563890660807,0.488583277674311,0.946622196331691
"AT5G67590",113.849140950968,0.227834985418137,0.328782416585528,0.692965845875364,0.488330985525085,0.946622196331691
"AT3G05350",28.219710294301,0.218067533362633,0.314552809116616,0.693262075691042,0.48814509819805,0.946622196331691
"AT3G07650",18.8957081337156,0.554579928873551,0.80085070045582,0.692488535700726,0.488630582963877,0.946622196331691
"AT3G10650",10.6121401587956,0.324837695523074,0.469415488312478,0.692004638983786,0.488934415737298,0.946622196331691
"AT3G13030",5.82708357866453,-0.44936145548976,0.649329570277041,-0.692039106270852,0.488912770787004,0.946622196331691
"AT3G52535",4.92484020075039,-0.5510658528919,0.795302701637768,-0.692900768169264,0.488371827583649,0.946622196331691
"AT2G13370",7.95270261110559,0.400472364693132,0.577509058356208,0.693447763110444,0.488028596850062,0.946622196331691
"AT2G13440",15.0243312571506,0.27095539888162,0.391567707809644,0.691975853671113,0.488952492886709,0.946622196331691
"AT4G15000",264.304769681337,-0.0955401028411958,0.138064814270996,-0.691994577660231,0.488940734198138,0.946622196331691
"AT4G16710",19.2777814389366,-0.266551696979167,0.384819865736666,-0.692666155550218,0.488519083191849,0.946622196331691
"AT4G17880",4.91070470449111,0.436137851865947,0.629717450351187,0.692592926593852,0.488565050558686,0.946622196331691
"AT4G40065",4.49321703215218,0.652255009529612,0.942621077731921,0.691958863363239,0.488963162953139,0.946622196331691
"ATCG00190",15.683016619664,-0.486575917927201,0.702534396027882,-0.692600847272806,0.488560078468302,0.946622196331691
"AT1G24360",83.2076428222558,0.143429860465437,0.207434262058454,0.691447300181392,0.489284487983164,0.947101913240391
"AT4G02410",12.7141388580488,0.332266098915986,0.480629900333795,0.691313833544748,0.489368340259589,0.947101913240391
"AT4G28085",3.5033544315234,-0.56567674717519,0.818184366322451,-0.691380537760427,0.489326431438322,0.947101913240391
"AT4G16800",8.09147170653777,-0.36584526269569,0.529324250242434,-0.691155303253404,0.489467949179725,0.947193148948609
"AT1G26820",7.90878605888137,-0.403885205128211,0.585006410198247,-0.690394494978854,0.489946137696552,0.9473036130272
"AT1G29760",9.95362084917105,-0.347708207333024,0.503440557136023,-0.690663877600703,0.489776794717154,0.9473036130272
"AT1G71740",3.50938778812509,-0.530712143444407,0.768662375529814,-0.690435957761824,0.489920070745106,0.9473036130272
"AT5G05060",25.4949103282245,-0.23043740345376,0.333535228638686,-0.690893745749986,0.489632316775436,0.9473036130272
"AT5G37660",3.23820712624162,-0.564716614962884,0.817960137018077,-0.690396254543152,0.489945031473032,0.9473036130272
"AT3G44370",8.04687963246651,0.389770703062437,0.564697113504661,0.690229671342599,0.490049766911927,0.9473036130272
"AT3G50210",12.8404036654446,0.327864679474957,0.474502787404205,0.690964707011649,0.489587720463344,0.9473036130272
"AT2G25280",24.6345440005363,-0.224296816850731,0.324692994430709,-0.690796600782828,0.489693372043637,0.9473036130272
"AT4G20150",136.070167685954,-0.126719373970754,0.183529265401748,-0.690458678038968,0.48990578720704,0.9473036130272
"AT4G23410",2.2329167274748,-0.719650306153041,1.04250407178423,-0.690309348069374,0.489999670460188,0.9473036130272
"AT1G77550",6.20558694486542,0.400140240381966,0.579828587137182,0.69010091819998,0.490130725804591,0.947358671622086
"AT4G11845",3.04311561461604,0.683067400023476,0.99055325494371,0.689581702563071,0.490457277218756,0.947888365874125
"AT1G67140",6.08493709231146,0.465331391445928,0.675116547677457,0.689260829180926,0.490659143277381,0.947974048971164
"AT5G02850",11.6775033245501,-0.310603077934407,0.450588123761955,-0.689328150376414,0.49061678684364,0.947974048971164
"AT5G39785",3.58704853849728,-0.556365490774578,0.807020171609835,-0.68940716768547,0.490567074081034,0.947974048971164
"AT1G15130",29.0358285464022,-0.216729028399556,0.314527716708767,-0.68906178020627,0.490784390290558,0.948075357549489
"AT2G25790",3.46693594640476,-0.560468406233865,0.813439481523302,-0.68901057664953,0.490816611735309,0.948075357549489
"AT1G14140",7.27588366614835,-0.380408021835833,0.552373918289692,-0.688678464424398,0.491025631370849,0.948276179197468
"AT5G26667",62.8462425807285,0.142426246241055,0.20679736983319,0.688723683265125,0.490997169426956,0.948276179197468
"AT1G42470",8.46132242409763,0.379044960757895,0.550528812168023,0.688510668978774,0.491131254044419,0.948373328609043
"AT1G54350",15.2316955554123,0.305663006614875,0.444181783681928,0.688148451476695,0.491359301721844,0.948373328609043
"AT1G60220",14.8741692315361,0.317954763399668,0.462088227601454,0.688082371303994,0.491400911116727,0.948373328609043
"AT1G65980",272.718995653843,0.0931866264647155,0.135492109177293,0.687764232401015,0.491601263453355,0.948373328609043
"AT5G42820",35.5306174063636,-0.197079684044538,0.286287374535073,-0.688398097766598,0.491202121403411,0.948373328609043
"AT5G65460",8.30588703786403,0.365019750121484,0.530451961375295,0.688129702028253,0.491371107691286,0.948373328609043
"AT2G35130",9.82873799472197,0.362159708431297,0.52641663476525,0.687971626490865,0.491470649206156,0.948373328609043
"AT2G41040",12.9441507963738,0.289606161122204,0.421066610280627,0.687791798378863,0.491583901665799,0.948373328609043
"AT4G16850",6.59021316650131,-0.41886571851322,0.608808105361218,-0.688009431583862,0.491446842031481,0.948373328609043
"AT4G27490",8.83620249408037,0.379022628391668,0.551062941627841,0.687802789409199,0.49157697931374,0.948373328609043
"AT1G01220",7.02417019955394,0.438987394785449,0.639011312143332,0.686979066635025,0.492095919964037,0.94849279597177
"AT1G04820",154.028219593271,0.09669913671775,0.141263193872466,0.684531717476606,0.493639468097241,0.94849279597177
"AT1G05230",5.2056844357298,0.470577770243515,0.687274465179241,0.684701373447343,0.493532382185623,0.94849279597177
"AT1G05670",2.03188754307007,0.77122884968191,1.12265628666322,0.68696791604327,0.49210294678875,0.94849279597177
"AT1G08320",3.0990522495275,-0.564885664381693,0.82526862386262,-0.684487024040462,0.493667680417083,0.94849279597177
"AT1G10660",14.0762752057546,-0.29383906182217,0.428636035347493,-0.685521135860535,0.493015127965616,0.94849279597177
"AT1G16190",19.1259104476512,0.234958354971113,0.343356677376154,0.684298196169087,0.493786885797437,0.94849279597177
"AT1G20160",9.33244762639088,-0.385529437905448,0.563707779364817,-0.68391718549611,0.494027461392708,0.94849279597177
"AT1G20380",2.63691297400403,0.624640056659485,0.911305922936891,0.685433991964455,0.493070100277169,0.94849279597177
"AT1G44960",7.10762038087805,0.406660350000475,0.594018092618186,0.684592531867312,0.4936010809596,0.94849279597177
"AT1G50370",24.8076288188236,0.252368359440814,0.368646787380274,0.684580384476498,0.493608748483521,0.94849279597177
"AT1G55460",16.9502132879203,-0.272599240371741,0.398538818073523,-0.683996710005428,0.493977243300642,0.94849279597177
"AT1G60600",21.314798137196,0.276477407036828,0.404104397780978,0.684173219977371,0.49386579064362,0.94849279597177
"AT1G67530",7.72182681054821,-0.373537035582249,0.544681057296152,-0.685790391603707,0.492845296192253,0.94849279597177
"AT1G67600",1.9563690308548,0.776706727910666,1.13373899240948,0.685084250529279,0.493290758000525,0.94849279597177
"AT1G74310",4.73796530205003,-0.508158290638245,0.742766645509512,-0.684142581940613,0.493885135274343,0.94849279597177
"AT5G16540",20.7521179477874,0.2550616284045,0.371861512034067,0.685904887035293,0.492773088247479,0.94849279597177
"AT5G24165",126.871483616959,-0.228572239861232,0.332773307828684,-0.686870714939986,0.492164202778484,0.94849279597177
"AT5G48730",6.35694054303957,0.416787072463681,0.606766300557656,0.686898847349676,0.492146473355453,0.94849279597177
"AT5G50310",18.3294416653393,0.252228754231112,0.367999799512819,0.685404596863987,0.493088644102223,0.94849279597177
"AT3G01320",8.16408234635032,0.385652282289016,0.561781160037823,0.68648133779184,0.492409628678282,0.94849279597177
"AT3G04520",17.7775415451206,0.2803240675292,0.408605969034594,0.686049859211594,0.492681667906281,0.94849279597177
"AT3G15710",30.439539053179,0.212962075037165,0.311155095381865,0.68442419294406,0.493707343427421,0.94849279597177
"AT3G19670",10.7938736521809,0.33758500615675,0.492886555278237,0.684914211072733,0.493398057842948,0.94849279597177
"AT3G27650",4.70036520557634,0.453141033762396,0.659592956443922,0.68700101984931,0.492082085753442,0.94849279597177
"AT3G44720",21.1680735391261,0.235434908685049,0.344216620977411,0.683973098151177,0.493992153415879,0.94849279597177
"AT3G48600",3.35296605212803,-0.563511862953054,0.820553939158002,-0.686745667848835,0.49224301328321,0.94849279597177
"AT3G49100",24.4324601967877,-0.220016024237351,0.320733993190143,-0.685976631441485,0.492727844649737,0.94849279597177
"AT3G50550",22.8009768929817,0.240033508389525,0.350788615222974,0.68426824011079,0.493805798210276,0.94849279597177
"AT3G53160",2.04475452386047,0.97996773277557,1.42935393029709,0.685601873688403,0.492964199675299,0.94849279597177
"AT3G53430",202.601655743041,-0.151596179399825,0.221232329800971,-0.685235198382656,0.493195515987462,0.94849279597177
"AT3G57750",5.32720649748725,-0.462265420566923,0.673935668920233,-0.685919208442485,0.492764056675801,0.94849279597177
"AT3G57860",3.4522868222695,-0.567814721911313,0.827840491307721,-0.685898706179918,0.492776986134754,0.94849279597177
"AT3G59800",12.0308211321533,-0.301127992757828,0.440026640588557,-0.684340367108353,0.493760262317029,0.94849279597177
"AT3G61790",19.7287365692387,-0.24937536066922,0.363277158061263,-0.686460337886605,0.492422866863418,0.94849279597177
"AT2G04660",3.7634036977657,0.560955234068441,0.817658680117618,0.68605060731178,0.492681196173306,0.94849279597177
"AT2G07711",3.27709445148532,-0.78351777008689,1.14497445986045,-0.684310259796002,0.493779269674842,0.94849279597177
"AT2G18620",1.7347615755717,0.792291295526603,1.15487408251096,0.686041281491033,0.492687076816283,0.94849279597177
"AT2G22870",7.07584190030185,0.369623293045664,0.539098203154783,0.685632582120737,0.492944829966543,0.94849279597177
"AT2G29070",9.59711189597072,0.415699546969764,0.606064880089566,0.685899415436067,0.492776538849461,0.94849279597177
"AT2G46560",6.46192156043427,0.465158060827795,0.678855957896424,0.685208777233369,0.493212185956841,0.94849279597177
"AT2G47370",2.52621373508763,0.601417531044963,0.876821785573124,0.685906236524283,0.492772237209546,0.94849279597177
"AT4G32520",32.0211435720446,0.184543168624933,0.269120864328157,0.685725980724806,0.492885920193197,0.94849279597177
"AT4G35840",10.1499492941216,0.353562576473902,0.515087553506193,0.68641257989483,0.492452973859153,0.94849279597177
"ATCG01050",16.9774008403775,-0.885537811658645,1.29411596527186,-0.684280107364734,0.493798305909632,0.94849279597177
"AT5G28050",91.7478959387868,-0.132900140024327,0.194503441526981,-0.683279118256073,0.494430486592863,0.948762072115322
"AT3G59880",3.64146295311992,-0.498929674938164,0.729855406767023,-0.683600710924689,0.494227335637111,0.948762072115322
"AT2G27420",2.20607186281058,0.722178086185406,1.05664053842852,0.683466193015324,0.494312305530836,0.948762072115322
"AT4G33310",7.86440166058527,-0.447566927086932,0.65500222193251,-0.683305967675096,0.494413524034251,0.948762072115322
"AT4G33580",45.6389719345429,0.157425551570019,0.230383742266179,0.683318840216314,0.49440539170664,0.948762072115322
"AT1G62180",66.5386053393985,0.191812760116447,0.28094533545758,0.682740504675184,0.494770830240276,0.948919197919832
"AT5G51440",4.17536235550843,-0.480855498226392,0.704315682886107,-0.682727234265135,0.49477921723809,0.948919197919832
"AT5G55580",5.25077986892858,0.432511655789458,0.633492629990497,0.68274141689059,0.494770253716148,0.948919197919832
"AT5G58570",10.2399854146831,-0.398484901386563,0.583731984755633,-0.682650448824353,0.494827747699402,0.948919197919832
"AT2G24220",3.6435379994755,0.561025515892148,0.821759646362015,0.682712418863406,0.494788580771905,0.948919197919832
"AT4G23220",4.33812430796379,0.552681451356813,0.809240072993272,0.682963523188512,0.494629892251573,0.948919197919832
"AT1G51580",7.9594737438943,-0.362892304199348,0.531674054016736,-0.682546574273728,0.494893403254246,0.948944302596803
"AT5G44417",4.45702305387828,0.648204427609089,0.949856589011313,0.682423468035098,0.494971220529713,0.948992719225033
"AT1G59560",3.19913525231912,0.617642715292836,0.905611344436837,0.682017422912169,0.495227934002027,0.94900544419871
"AT5G23400",5.28768645003943,-0.461315238406632,0.676542271525165,-0.681872009810509,0.495319885663255,0.94900544419871
"AT5G26720",2.84957866354804,-0.608900361791241,0.892749655344465,-0.68205051454912,0.495207009850433,0.94900544419871
"AT5G43020",7.53613377552243,0.376008529458005,0.551413383897261,0.681899533885929,0.495302480173913,0.94900544419871
"AT3G55160",1.79703454777213,0.781339876882137,1.14594364085599,0.681830981058103,0.495345831755633,0.94900544419871
"AT4G01100",79.0152957288541,-0.139330192595665,0.204253068499395,-0.682144917671472,0.495147320468449,0.94900544419871
"AT4G02900",2.84241829720604,0.684604607093546,1.00362682808986,0.682130636539992,0.49515634992211,0.94900544419871
"AT2G27900",11.6510308290767,0.337381256145397,0.494950596944378,0.68164632637732,0.495462614151775,0.949027753133368
"AT2G37500",21.0763317689843,0.256709112705356,0.376582469878826,0.681680994837486,0.495440687424441,0.949027753133368
"AT1G30520",14.8327581894902,-0.315937738510459,0.463736330310989,-0.68128744258313,0.49568962747995,0.949073840742326
"AT5G20180",27.3088374745648,0.205080129679924,0.300976101044279,0.681383435323833,0.495628901462615,0.949073840742326
"AT2G03620",7.4796381655572,0.434074252779562,0.636952560706118,0.681485999990882,0.495564022364585,0.949073840742326
"AT4G25740",85.7800863756814,-0.136372620411105,0.200196816235993,-0.681192753087282,0.495749532941901,0.949073840742326
"AT4G28490",6.79145433068485,0.503326153532927,0.738821784187175,0.681255160994837,0.495710050044599,0.949073840742326
"AT1G62010",1.65970141357504,0.789147586418688,1.15882971284438,0.680986669285262,0.49587992554733,0.9492039476557
"AT2G01440",8.10352424501754,0.387373772455872,0.568898339930454,0.680919147177028,0.495922651874401,0.9492039476557
"AT5G51451",2.29681098601952,-0.717999858080838,1.05471482169286,-0.680752600905352,0.496028046651509,0.949227961381455
"AT4G26300",23.1063603933354,0.21698899638675,0.318757794138133,0.680733147164137,0.49604035826027,0.949227961381455
"AT1G53800",9.90890590047687,0.328514722442134,0.48274950326574,0.68050763433162,0.496183089533241,0.949400457376111
"AT3G58670",15.6934352554859,-0.279391110689179,0.410698335706827,-0.680283035986345,0.496325263782819,0.949524015607777
"AT4G28470",15.2774247047999,0.28221873570932,0.41488145983787,0.680239449166052,0.496352857435916,0.949524015607777
"AT1G76405",14.3695839350849,-0.265761463853619,0.390980723159247,-0.679730350146633,0.496675215021775,0.949896084904207
"AT4G21550",2.02795351850065,0.963990772663093,1.41829466879075,0.679682998093053,0.496705203650125,0.949896084904207
"AT4G25210",25.6524752175438,-0.222505494242746,0.327332564107725,-0.679753616476483,0.496660480527268,0.949896084904207
"AT5G45620",25.6474035408642,-0.209373784819835,0.308302335519734,-0.67911838704327,0.497062853014131,0.95037870000679
"AT4G25900",26.628489975729,-0.212659635563391,0.313129042820626,-0.679143760181999,0.497046777612995,0.95037870000679
"ATCG00620",240.940253685401,-1.00093166030289,1.47431438945174,-0.678913308765241,0.497192792537305,0.950526472908605
"AT1G01200",1.78059151474081,0.773475303450444,1.14711433399995,0.674279172114744,0.500133843065775,0.950711966447684
"AT1G03930",15.1297862835441,0.274450168748218,0.406709445357932,0.674806478877528,0.499798723593774,0.950711966447684
"AT1G04980",9.58282722042025,-0.354987874538571,0.524746879135362,-0.676493541273639,0.498727345343304,0.950711966447684
"AT1G05630",3.94851599021042,-0.515983807044971,0.766229036736422,-0.673406752167324,0.500688554122847,0.950711966447684
"AT1G05940",17.7111770064498,0.288612838558709,0.42860192212296,0.673382044413488,0.500704268809872,0.950711966447684
"AT1G06370",3.34074921053978,-0.562285105611741,0.832467574424607,-0.675443852573341,0.499393812396678,0.950711966447684
"AT1G08540",55.6624199088342,-0.164541348068879,0.244423235810523,-0.673182103670502,0.50083144523649,0.950711966447684
"AT1G10290",23.5441505614999,0.227596697810687,0.33802192155147,0.673319342029808,0.500744150109513,0.950711966447684
"AT1G10820",13.7548768380887,0.303356735591663,0.450329572464039,0.673632721768207,0.500544844506707,0.950711966447684
"AT1G11960",6.42086935266874,-0.417289515241183,0.61783238635704,-0.675408936882818,0.49941598914913,0.950711966447684
"AT1G26090",9.54123740584154,0.380339380790777,0.563894077041242,0.674487277444767,0.500001571566186,0.950711966447684
"AT1G27050",9.24309362881319,0.321527221553371,0.474920138499917,0.677013239676352,0.49839755414756,0.950711966447684
"AT1G29530",12.1597045611026,-0.286595275885355,0.425735271974468,-0.67317719426015,0.500834568183377,0.950711966447684
"AT1G29890",20.303410750582,0.243614177707632,0.360256604875804,0.67622404255882,0.498898410011157,0.950711966447684
"AT1G45230",38.8827098070922,0.193166343178835,0.285645818107319,0.676244254016214,0.498885579680159,0.950711966447684
"AT1G48610",8.38471697885487,-0.331893642934754,0.490908860070474,-0.676079960926164,0.498989878809695,0.950711966447684
"AT1G53560",49.5618908194889,0.176627081739753,0.261079104898368,0.676527069481528,0.498706065449762,0.950711966447684
"AT1G60390",4.32605858319628,-0.511380409076748,0.758221594619445,-0.674447170465268,0.500027062070444,0.950711966447684
"AT1G73380",5.94122135366979,-0.419606482341823,0.619223655525214,-0.677633159840964,0.498004315771356,0.950711966447684
"AT5G01470",8.42762014588417,-0.338337104894731,0.499107991432386,-0.677883565686335,0.49784552087176,0.950711966447684
"AT5G06080",2.02490802475548,0.966841490272068,1.43189773764381,0.675216857219853,0.499537998182903,0.950711966447684
"AT5G07900",6.55577155259875,0.397227912077004,0.586138337445971,0.677703345268078,0.49795980495537,0.950711966447684
"AT5G13440",85.3404101631975,0.143382525540817,0.212787855886661,0.673828517813481,0.500420342018093,0.950711966447684
"AT5G19820",20.4735778495942,0.220952400995981,0.32807290427256,0.673485673819669,0.500638359928767,0.950711966447684
"AT5G20680",8.52547896681748,0.371592853544495,0.549277466585042,0.676512102079765,0.498715564994668,0.950711966447684
"AT5G27460",4.7463836965821,-0.464165413065024,0.687926546373887,-0.674731067599695,0.499846642447635,0.950711966447684
"AT5G40720",3.76642699443107,-0.612887140453757,0.907151834481573,-0.675616933304241,0.499283887636977,0.950711966447684
"AT5G51180",15.5041697022872,-0.278976511064024,0.41391794339884,-0.673989894647331,0.500317738312328,0.950711966447684
"AT5G52910",2.05859572023625,-0.704141821803318,1.04540749018333,-0.673557276387826,0.500592822982608,0.950711966447684
"AT5G53130",21.8933108784717,-0.237862648657325,0.351241335794943,-0.677205739805609,0.498275426493657,0.950711966447684
"AT5G56210",12.6147450490302,0.307562426165669,0.454434985557085,0.676801821912176,0.49853170203711,0.950711966447684
"AT5G61520",6.04184591068485,-0.476441763800228,0.705953836631377,-0.674890820161387,0.4997451332034,0.950711966447684
"AT5G65360",93.5374547789415,-0.134228115720015,0.199146365679013,-0.67401740053025,0.500300251131385,0.950711966447684
