Unnamed: 0,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AT5G48250,30.206368811817498,4.497895142832429,0.634743210140048,7.08616503647203,1.37879373096003e-12,4.66326874471105e-11
AT5G61130,38.4023214746991,-1.97058056369228,0.278159465538721,-7.0843555867343495,1.39692798105204e-12,4.71634146330019e-11
AT1G08650,50.459384971318705,2.01772742120792,0.284926944694787,7.08156058518545,1.42540025599066e-12,4.80407150849766e-11
AT5G59080,19.115886684636102,-5.5239358782296595,0.780455720913965,-7.077833796593571,1.46425184311203e-12,4.92641665403825e-11
AT1G69830,72.9396725307322,1.84031070788645,0.260062748734735,7.0764102772887805,1.4793645806533401e-12,4.95998069124605e-11
AT5G23020,18.3355347346681,-4.1374837665456,0.584678869567968,-7.07650640701771,1.4783392226826399e-12,4.95998069124605e-11
AT2G25620,36.5552615924331,2.72003711793136,0.38451546091041,7.07393432631078,1.50601581055907e-12,5.04058532643273e-11
AT2G34480,461.74288622114403,-1.1318897882953702,0.16030410793679,-7.06089072116412,1.6543866521765e-12,5.5275977555073494e-11
AT1G70290,23.775135522153395,-2.71263766338256,0.384410477453447,-7.056617398549111,1.7060451200792702e-12,5.6903529117393596e-11
AT1G76990,23.763745750524397,-2.53292067254354,0.35932991795054203,-7.04901135700083,1.8019344584577801e-12,5.999820389954611e-11
AT4G05100,31.592773987833098,4.07830140534096,0.578586692053924,7.048730054373371,1.80558040709225e-12,6.0016125338667e-11
AT5G41520,184.86954624863097,-1.0806675382822901,0.15332991012665,-7.0479891196027005,1.81521829277164e-12,6.02328104295633e-11
AT2G29290,29.861513716714395,-2.3238134140818905,0.32988146416859,-7.044389171542781,1.86276843179301e-12,6.17046036960318e-11
AT2G25450,371.92911063632795,1.09651264115359,0.155682403648611,7.0432663901343,1.87784718108624e-12,6.20975766457833e-11
AT1G32450,26.5094376933122,-2.8596741188000796,0.406031342739489,-7.04298860158404,1.88159626827061e-12,6.21151916800717e-11
AT3G22830,83.9154529312888,8.55835652137684,1.2163458407998302,7.03612100629961,1.97665294159246e-12,6.51418457474976e-11
AT5G11420,53.260062622892704,-2.11639796084256,0.300897712070355,-7.0336126728265596,2.01253313140875e-12,6.62113114714921e-11
AT1G53580,101.82703866640499,1.7103017684761,0.243228879811434,7.03165582064939,2.04096760934852e-12,6.70325960403717e-11
AT4G18205,15.720010991419,-4.15162273330799,0.5908294828692541,-7.02676974267839,2.11369744422158e-12,6.93034381032381e-11
AT5G12140,243.468260474211,1.2556240549209199,0.17887158064494502,7.019695640825679,2.22352069844708e-12,7.278073174306791e-11
AT1G18870,36.67184256609521,4.304803432386009,0.6137722469976971,7.0136821165232,2.3212647176663597e-12,7.58515469163668e-11
AT1G18540,308.765597962676,-1.2507233757998601,0.17838784151536102,-7.011259092409411,2.36182891963149e-12,7.69167623877292e-11
AT4G26230,139.068555373424,-1.17460167092051,0.167526018060594,-7.011458187322661,2.3584697922328302e-12,7.69167623877292e-11
AT5G08330,20.14244107325,-3.3727901202461803,0.481286484139031,-7.0078637805084805,2.41984224578993e-12,7.85484086368134e-11
AT2G31040,121.762493144824,1.9096823045058,0.272506127587183,7.00785087445359,2.42006540694408e-12,7.85484086368134e-11
AT2G24790,105.014528647168,-1.34971965696507,0.19285601514172895,-6.99858729308067,2.5855624800164105e-12,8.37791654598605e-11
AT5G13800,56.558655735607005,1.8638993881217398,0.266450883299173,6.995283202078719,2.6472364244032004e-12,8.563388580917029e-11
AT1G70900,61.406654457063,1.6054033864352302,0.22950850354645602,6.99496254660678,2.65329800097528e-12,8.568643979069349e-11
AT1G21050,16.0833282018084,-3.5760328425274106,0.511952376920078,-6.985088855414519,2.84675751903998e-12,9.178060301786342e-11
AT1G10960,460.142522877027,-1.43946811023538,0.20610271977661,-6.984226660354531,2.86429316111664e-12,9.203865146004091e-11
AT5G56710,358.188863843175,-1.22523406493906,0.17542722625181897,-6.984286824328411,2.86306609370723e-12,9.203865146004091e-11
AT1G79970,61.6498025280415,1.67554492186451,0.240081977710424,6.97905331272085,2.9717570144486604e-12,9.53331751877615e-11
AT3G50740,16.8396059866079,-3.6581442928349603,0.524244103398303,-6.97794075149687,2.9953792056679398e-12,9.59316139632822e-11
AT5G56150,90.3623222609155,1.35159610712658,0.19373368554466602,6.97656736011955,3.02479346505405e-12,9.65746164098777e-11
AT5G57345,194.710827864795,-1.2405116834038799,0.177811968084513,-6.97653648833285,3.02545789809321e-12,9.65746164098777e-11
AT5G27850,345.49364278497706,-1.03146392072708,0.148010381478786,-6.9688619840150405,3.19514955519621e-12,1.0182298384480101e-10
AT5G42070,50.115912882829704,-1.8057866996988001,0.259206975891487,-6.966582182011809,3.2473323660184303e-12,1.03315457417706e-10
AT4G21870,16.5958394326165,-3.79852848058523,0.545786107667471,-6.95973830631018,3.4090539656335094e-12,1.08104515901994e-10
AT3G52740,45.980778531161,2.22351161546632,0.319563153811967,6.95797243500309,3.4520473442159397e-12,1.09288423461473e-10
AT2G27402,19.466778453011,-5.5265754568522905,0.794750699601793,-6.953847866533951,3.5545492856268297e-12,1.1234935483473901e-10
AT5G09620,92.6436692560235,2.2053431304418396,0.317402605575837,6.94809397182128,3.70254356802794e-12,1.1683581925777e-10
AT1G64860,50.991566007210295,-1.8554048843276298,0.267132518768419,-6.9456346718166,3.7676261189592696e-12,1.18695588269725e-10
AT1G64720,346.372597798911,-2.14437078637927,0.308936421536885,-6.9411394607069505,3.889497979393701e-12,1.2233548042027898e-10
AT4G30280,16.812848191447898,-5.3377385420140495,0.769437903565692,-6.937192094746259,3.999698105561891e-12,1.25597024088799e-10
AT1G11910,280.15491176125903,1.1520742414620502,0.16618104575387,6.9326452739284505,4.13043018281147e-12,1.29491668328661e-10
AT1G04800,139.327926314145,-1.5030947665140502,0.216875025464753,-6.9306955159682,4.187765410313221e-12,1.31076378612591e-10
AT4G21580,57.7619748682111,1.6878119705094998,0.24358548270219602,6.92903350308852,4.23725456563182e-12,1.32410776976508e-10
AT2G35300,27.2917651776162,8.37881375601661,1.2093192484283501,6.928537494880559,4.25213479130666e-12,1.32661109999538e-10
AT2G34510,17.4369236761583,-3.24461094091546,0.468450678719253,-6.9262594512324105,4.321136560648951e-12,1.34596434289117e-10
AT2G25900,30.5904644993897,-2.4843260882842797,0.358749688608839,-6.924956779525031,4.36108647447154e-12,1.35622064404178e-10
AT3G49220,118.03030008679701,1.66223763038636,0.24005385172153598,6.92443640652167,4.37714611668119e-12,1.35902645989304e-10
AT4G23820,23.9240603733892,-3.1962035440031498,0.46198069118104396,-6.91847863994517,4.565196079543799e-12,1.4151375070329e-10
AT2G04240,31.4989191984878,2.46432410379471,0.356408547033719,6.914323812670999,4.7010026159576196e-12,1.45490004037458e-10
AT4G18100,319.674499623926,-1.0340693797054699,0.149619119563702,-6.91134517246778,4.80079317573141e-12,1.48103702571446e-10
AT5G10730,35.807429102163795,2.23415472263161,0.323582075361784,6.904445248191499,5.039999092350549e-12,1.55235187354823e-10
AT1G68530,270.46905360884,1.45322971843829,0.21055664500638102,6.90184685643265,5.13307569860889e-12,1.57599297124857e-10
AT5G03190,30.922341846729303,2.95577625645041,0.428828644063493,6.892674492174949,5.47530661053311e-12,1.67839875020025e-10
AT5G05410,49.2737681166996,2.9797468585563,0.432512523833605,6.889388617340139,5.603267627204599e-12,1.71490181325793e-10
AT2G02760,150.361537933193,1.23220574008436,0.179119165744267,6.8792512234208205,6.016797180332361e-12,1.8385504295344699e-10
AT5G65730,20.873722930596198,-8.602043092706651,1.2517099070191,-6.872233769557769,6.32042653469668e-12,1.92827926126481e-10
AT2G42560,21.695374844612303,8.80664853189867,1.28209741727143,6.868938672882611,6.46813029707122e-12,1.9702292160416298e-10
AT1G61890,67.6903310483888,1.72791792811151,0.251947639198843,6.85824218717046,6.97130026440924e-12,2.1201535544294702e-10
AT3G13750,48.901187941759396,-2.49947052389356,0.36456706592039706,-6.8559964888307094,7.0817116394199406e-12,2.15034615063645e-10
AT4G09650,813.63353885575,-1.1552088479464198,0.16851160896874598,-6.8553665531772605,7.11298943260863e-12,2.1564529344197497e-10
AT5G66170,55.7478749538805,1.9919340098557,0.29062385067570695,6.85399359076831,7.181630065685361e-12,2.1738501540519702e-10
AT1G25230,17.004373910260302,-3.0426525189055895,0.444046780713045,-6.85209903789807,7.27741425209856e-12,2.1993963073009e-10
AT5G53160,23.6162858389118,-2.46297785929112,0.35955744322582794,-6.85002606869744,7.38365321349358e-12,2.22801735717169e-10
AT4G11220,61.8024600794125,1.76643998234649,0.257898165661425,6.84937009077263,7.41758731839666e-12,2.23128421016941e-10
AT4G13495,131.331016460625,-1.8935355170279198,0.27645060575631103,-6.8494533113704,7.41327382090202e-12,2.23128421016941e-10
AT3G55500,50.218512945055295,3.3490318075195895,0.48984147998426797,6.83697062083667,8.08853206919627e-12,2.42932708118691e-10
AT4G17840,77.5847523501363,1.70197917652087,0.248997151700564,6.83533592612183,8.181308732414399e-12,2.45337630808054e-10
AT1G12080,34.011380117867105,-2.5278579612909304,0.36992773798047296,-6.83338312258262,8.29350705294773e-12,2.4831660187058404e-10
AT3G55760,38.497213692777294,2.99836073074467,0.438998825832313,6.82999715331805,8.4916317700271e-12,2.53855097125021e-10
AT1G09690,296.909848300429,-1.01419643243876,0.14853696735605598,-6.8279058775156605,8.61630834583079e-12,2.57025535141101e-10
AT1G17860,46.2174105310957,-2.1049472823998,0.308291934795539,-6.82777278554435,8.62430337465997e-12,2.57025535141101e-10
AT2G39570,40.3548440653545,-1.67152463302123,0.244843212223832,-6.8269184097011,8.675800351889768e-12,2.58161874261472e-10
AT4G15490,49.8044867868925,3.1614558385316403,0.463509289562151,6.820695743807139,9.06006449176566e-12,2.6918148533073596e-10
AT5G38420,2723.18414690078,-1.12516048389442,0.16500881515493102,-6.81879015274418,9.181039252923211e-12,2.72246546684634e-10
AT3G23730,19.901590573506,-2.79506710168752,0.409916365225361,-6.81862774654257,9.1914223507861e-12,2.72246546684634e-10
AT5G21170,26.865229958342802,-2.11781628598785,0.310929557936029,-6.8112414273061,9.67600882157129e-12,2.86160922453575e-10
AT5G47020,34.0321578252802,2.5561167868249903,0.37543065090805394,6.80849254221122,9.86267003552043e-12,2.9123529621707995e-10
AT1G02930,213.142366330743,1.9818718990351,0.29123573253941604,6.805043741556929,1.01018538835671e-11,2.9784275144953804e-10
AT1G24580,46.6512062705935,5.13401009996707,0.7552367247378199,6.797881951184701,1.06168390329486e-11,3.1254938323826703e-10
AT1G76080,137.84392464118798,-1.5459926600645801,0.22747749677742998,-6.79624438445979,1.0738156693061301e-11,3.15639698715983e-10
AT1G30500,22.650706901321502,2.88906104264763,0.42525847892061897,6.793658882429769,1.09324712342828e-11,3.20863046316824e-10
AT5G08410,169.686422303307,2.3257166845384503,0.3423779162952,6.7928349751775805,1.09951129730244e-11,3.2221186909719e-10
AT5G53870,21.8221027331079,6.0063100535621,0.8842521492080521,6.792530907548749,1.10183199746458e-11,3.22402720227817e-10
AT4G03820,21.4640433395817,3.65870917849536,0.539144393909755,6.786139705475219,1.15173628074006e-11,3.3649517479049897e-10
AT3G32980,141.434612295825,-1.5655789064661798,0.23080324822887902,-6.78317536031234,1.17562791558299e-11,3.4295659072113e-10
AT1G49450,50.0726908773919,6.0280480144984505,0.888932279102631,6.78122299775605,1.19162776277148e-11,3.4709977910471696e-10
AT4G30190,58.967406959524205,-1.87016689177963,0.275825177929779,-6.78026170713012,1.1995838273792198e-11,3.48891007143789e-10
AT5G06870,30.448019464106196,-3.3922498596901103,0.5006207303903351,-6.7760874725366795,1.23473939230273e-11,3.58575746528578e-10
AT5G39520,21.595625609293197,5.3517271166574005,0.790300522989157,6.77176208414431,1.27223235100034e-11,3.68909176614392e-10
AT5G06370,47.627420941057,1.74603744414006,0.257886065453665,6.77057692538946,1.2826986010562199e-11,3.71386437535199e-10
AT5G45775,98.57226053589821,-1.25930123989872,0.18601271094883398,-6.76997412421518,1.28805430496464e-11,3.71822193385308e-10
AT3G17810,97.9459388023483,1.28040749345503,0.189237221828809,6.76615034336815,1.3225411673367899e-11,3.81207686919525e-10
AT4G00100,258.83097696650503,-1.0404831774385301,0.153812492376055,-6.76462074936449,1.33658847261697e-11,3.84682512416974e-10
AT1G62480,262.394439908464,-1.99554783256733,0.29509034553033603,-6.76249786817298,1.3563267552215198e-11,3.89782474655329e-10
AT4G09600,22.9612889574475,8.33328960062277,1.23363615811774,6.75506270287796,1.42773497060959e-11,4.09694171655458e-10
AT2G37760,48.6667223731171,2.1813392403098,0.32309003469073305,6.7514903156880495,1.46334155719749e-11,4.19288607605311e-10
AT1G33590,84.1455248483651,-2.23148581029141,0.330721082069983,-6.7473346311174,1.50585709205516e-11,4.3083129128546903e-10
AT1G56650,57.442955246053494,5.34854126953387,0.793036175972284,6.744384974590111,1.53676577967174e-11,4.3902397539971303e-10
AT1G27760,58.01645523965671,1.7666091490996598,0.261947692805379,6.74412944882169,1.53947242532781e-11,4.3914758460754294e-10
AT1G33240,21.2227792866553,-2.69124561894793,0.3991414926926479,-6.742585444556309,1.55592683448336e-11,4.43186711320687e-10
AT4G15760,14.579525153310401,-3.5503268359666698,0.52740632160323,-6.73167288775427,1.67723381175565e-11,4.770359259591319e-10
AT1G15930,158.22375382540199,-1.0805960852255698,0.160649608582711,-6.7264159231936,1.7389304924892298e-11,4.93856259866942e-10
AT1G04530,34.2706290618283,-2.06320088129716,0.307149872434086,-6.71724479306082,1.85192716218049e-11,5.25174997885896e-10
AT1G70160,65.518807015669,1.49077750889317,0.22200254417392298,6.71513704692165,1.8788954538719802e-11,5.32041481014307e-10
AT5G64850,24.418158734675398,-2.71894657595967,0.404934423201856,-6.714535540003459,1.88666191703109e-11,5.334584910937691e-10
AT2G37170,129.776964535017,-1.48599623455502,0.221422156590715,-6.71114516015572,1.93102887290726e-11,5.452051110173241e-10
AT2G37770,25.5123487754129,5.2158356617065795,0.7775058638114309,6.70841971035163,1.9674337084694698e-11,5.54672697488501e-10
AT1G78370,249.637865394481,-1.1223409522541399,0.16738828490282198,-6.70501494716742,2.01385752603469e-11,5.66933185754838e-10
AT3G11420,41.8999514210488,2.1584546153787803,0.32195554828931,6.70420070984205,2.0251175574920602e-11,5.69273220819312e-10
AT2G45740,108.42778356300501,1.1639265919153001,0.17373974404670303,6.6992535202678,2.0948688493472e-11,5.871713674686949e-10
AT4G14270,116.36961569030301,2.68726990566716,0.401326164574781,6.69597485256019,2.14238566073965e-11,5.99619592466725e-10
AT4G34630,44.3627557167827,1.9810553495072298,0.295913396972354,6.69471328360411,2.1609489814937e-11,6.03939894798934e-10
AT5G47200,124.41662310365601,1.05815750346773,0.158149957642177,6.69084911082856,2.21879354474768e-11,6.19210129135363e-10
AT4G17500,14.6274119341057,-4.20334650942685,0.628427564625215,-6.68867304051766,2.2520324926702e-11,6.275793867019751e-10
AT3G16360,24.710661443974498,2.9122939482700896,0.435541192746112,6.68660966350374,2.28400009516862e-11,6.355707469437531e-10
AT2G41250,15.3630810836045,-3.10920713113934,0.465229442332664,-6.6831693100715,2.33829154203921e-11,6.49742248343328e-10
AT1G60950,1202.51613559014,-1.03871507238961,0.15545710341628,-6.681682918072599,2.3621369344937198e-11,6.554251218238901e-10
AT3G04730,104.362120735372,-1.1909947738929199,0.178673966366935,-6.6657431863746295,2.6332937827831303e-11,7.29615057863813e-10
AT4G19810,32.8700185908044,2.3911680038736804,0.358786650897294,6.664595792216869,2.6539475619518898e-11,7.34284173587606e-10
AT1G65490,17.3742561668387,-5.41095800306396,0.811949180679685,-6.664158461905741,2.66186143468583e-11,7.354201434428139e-10
AT5G61170,117.248895788182,-1.167745374958,0.17542649972791002,-6.65660762067984,2.8021996771509602e-11,7.73086859501992e-10
AT4G27800,128.134529817191,1.70868359356275,0.257182800056331,6.643848629023781,3.05596427164115e-11,8.418941799419969e-10
AT1G75100,15.019668183595199,-3.6726943569206,0.552957222862299,-6.641914066895549,3.0963548320576394e-11,8.518063321466841e-10
AT1G05100,37.7827798282921,5.83140649788164,0.8788576067859879,6.635211953398559,3.2403657021638e-11,8.901556534877289e-10
AT1G08550,63.0220396039633,1.6247511755703201,0.24516106732909101,6.62728055996485,3.419273859147511e-11,9.36638535714281e-10
AT4G36210,44.1765015852166,1.80015059544258,0.271678401303943,6.62603499874339,3.4482344795656e-11,9.43233771520835e-10
AT3G18740,190.405447978612,-1.0726366480740799,0.161963051642474,-6.62272436334357,3.5263822329569796e-11,9.63246020974047e-10
AT5G65430,58.230228707908495,-1.6350426487743601,0.24693786713654603,-6.62127144667629,3.56122318030843e-11,9.71389012120289e-10
AT1G29390,67.9180925300121,2.11272644234562,0.31910945888259495,6.62069513621945,3.5751362214843295e-11,9.73808613671444e-10
AT5G48180,148.650163556265,1.64020496126912,0.247983853447272,6.6141603111183,3.73666632931365e-11,1.01637324157331e-09
AT5G19770,77.5053519212665,-1.49641850174449,0.22629598220919103,-6.612660495055441,3.7747350350135395e-11,1.0252838677381402e-09
AT1G08890,29.007351276280104,3.0816594741253196,0.46665669993256204,6.60369705303847,4.01028627155361e-11,1.0877338269135303e-09
AT5G07990,23.3951478858672,3.61717046300507,0.547975962600807,6.60096557125834,4.08488420249902e-11,1.1064135163907598e-09
AT5G04590,123.71441982876001,-1.14097914315592,0.172900813480909,-6.599038605922481,4.1383255033354296e-11,1.1193185170926302e-09
AT1G14730,29.5491304747248,2.98542301899639,0.45249793198556,6.5976500840486905,4.1772573976982705e-11,1.12826845964125e-09
AT1G54570,22.545729678059896,3.86658432001857,0.5865908980700411,6.591620041736291,4.3505284707287205e-11,1.17342745568035e-09
AT1G07430,69.9978518292831,8.303961249051191,1.26055099575285,6.58756470545781,4.47099157630024e-11,1.2042369500908e-09
AT4G37610,13.1252311010954,-3.96620397753659,0.602129851063315,-6.58695789709242,4.48929516875361e-11,1.20580345339318e-09
AT4G38580,45.2730946838888,1.96172173062518,0.297817530953609,6.58699212347832,4.48826082583464e-11,1.20580345339318e-09
AT1G09490,39.6070142850565,2.0396210610717,0.30967017176855893,6.58643048965035,4.505263270137371e-11,1.2084117260123999e-09
AT2G41660,40.891433673399,3.01793502058682,0.458374789396132,6.583989980257599,4.57988002289266e-11,1.22672181695011e-09
AT3G62700,47.6320850390541,1.99000940656059,0.302414919008726,6.580394291007741,4.69202321024718e-11,1.25501872903454e-09
AT2G22990,133.896639584699,-1.86462797856442,0.283385242774421,-6.579834434246429,4.7097241618097796e-11,1.25801096836612e-09
AT2G43100,51.2297905988384,-1.9754941424899097,0.300293090587076,-6.57855343467211,4.7504715538451e-11,1.26714235701459e-09
AT1G64110,16.5778425838235,7.999045080372991,1.2160175595746001,6.5780670824945195,4.76603211972345e-11,1.2695394799462e-09
AT1G09795,69.73536128454721,1.44032644837408,0.21901141455592896,6.57649032263688,4.8168233395143e-11,1.28130154728237e-09
AT5G52900,14.403403823822998,-3.74764124170463,0.5704714952167029,-6.5693751101113795,5.0526852592033396e-11,1.3421933662412e-09
AT1G75900,30.621835073329,2.7726805724889396,0.422576684413248,6.56136666967047,5.33168357960091e-11,1.4143608968304002e-09
AT3G12490,166.764501855209,1.78045085828581,0.271444594186175,6.55916859801105,5.410859948090629e-11,1.43339543645441e-09
AT5G64080,30.1822838427951,2.3287052400635497,0.3554028229088979,6.55229809657555,5.6658295841275795e-11,1.4988835743653699e-09
AT5G58070,236.06396697711003,1.14850203689475,0.175403570407155,6.54776886370554,5.84030149714193e-11,1.54081834033887e-09
AT3G02380,15.771455108905599,-3.3479254312430298,0.511522250427236,-6.545024050169389,5.94858119428293e-11,1.5672442022372698e-09
AT2G16890,23.7625052382263,4.20655698896584,0.6428030857436501,6.544083378348019,5.98613946443742e-11,1.57499080840893e-09
AT1G33480,25.563840411469602,2.59269926179972,0.39626207078049397,6.54289030664235,6.03410910718768e-11,1.58545190582324e-09
AT2G46650,55.878684949941395,-1.61758691432449,0.24729739244359603,-6.54105932270769,6.10845933690037e-11,1.6028066129649499e-09
AT1G49720,38.3889739890995,3.34949121945822,0.5122035293913729,6.53937551628795,6.17762362176104e-11,1.61875532406308e-09
AT2G25080,245.87296907067102,-1.0563265613600301,0.16155256354088002,-6.5385936206003406,6.2100007482752e-11,1.62503434215028e-09
AT4G37520,18.209490625190497,-2.65871212445359,0.40693065207633206,-6.5335754652241596,6.421781231125729e-11,1.6781791493301802e-09
AT3G44735,52.283872121949905,1.7622060614647201,0.26973884719465197,6.53300805498387,6.446167541122321e-11,1.68227550748857e-09
AT4G17550,37.500800998542,2.8928067193503098,0.44315853639663705,6.52770167279635,6.67865504762137e-11,1.7405963060683403e-09
AT5G32450,25.935728267557398,-2.1554823044693,0.3313841464281961,-6.50448226839465,7.79614112303718e-11,2.02869484721504e-09
AT1G32900,44.90852146916821,-2.73546530349495,0.420712720455967,-6.50197907144396,7.92701310036214e-11,2.0576139380939997e-09
AT5G57900,50.031303327721005,1.72844714951496,0.26588211140063894,6.500802706920309,7.989255353085559e-11,2.0709865688428e-09
AT1G60470,31.6663249229634,5.710282939473161,0.878616168377376,6.49917807683745,8.07600200366721e-11,2.09066689939439e-09
AT1G76650,21.3106237168362,-3.06142201512964,0.47137846821915796,-6.49461573137934,8.32456158125e-11,2.15212762057697e-09
AT4G21570,155.375741691223,1.75940198523656,0.27146532930180495,6.4811296151949,9.103841931337509e-11,2.34730834950587e-09
AT2G05520,1056.41441462361,1.66443333913261,0.257068999555911,6.474655995113901,9.502819050395579e-11,2.4469125533498604e-09
AT5G65140,26.668108510812502,3.07248194831414,0.47512248817492103,6.46671547818418,1.00155972875328e-10,2.57440437497566e-09
AT3G14690,80.1804048122483,1.42442525987124,0.22027491507340197,6.46657954400562,1.00246069282399e-10,2.57440437497566e-09
AT3G56260,30.891579964772397,3.94817409021823,0.610590159939315,6.466160690520519,1.00524181506809e-10,2.57811818493957e-09
AT5G20900,100.19110595788,1.2620735525778999,0.19522071535519397,6.4648546660717905,1.0139621309226701e-10,2.5970340414295103e-09
AT2G22470,98.6716721121368,1.51939867085027,0.23508463752685602,6.463198475386079,1.02512691652699e-10,2.6221524519164605e-09
AT5G47120,94.9821311366177,1.3711663329207,0.21218793675879602,6.46203716321241,1.03302719397534e-10,2.63886523413383e-09
AT3G04240,49.8736862905647,1.75253094359676,0.27123357895551503,6.46133472981306,1.03783462615888e-10,2.64764363281112e-09
AT1G18720,94.763508269767,1.16452377378061,0.180272305875559,6.459804062108519,1.0483863489330999e-10,2.6710339275192605e-09
AT3G20250,27.481751868918,2.36174446714287,0.36575427780164005,6.457188912015179,1.0666571503534799e-10,2.71400301549755e-09
AT2G23910,35.7042531737915,6.733761345284799,1.04296894156796,6.45633928001873,1.07265983936107e-10,2.72568510759749e-09
AT1G02850,26.9169255156447,2.7007881426622795,0.418386377139933,6.45524876102497,1.0804128179159399e-10,2.7417782312211e-09
AT1G73330,102.50760527629,-2.14693758852742,0.332692077539377,-6.45322727371925,1.09492960686044e-10,2.77497120310876e-09
AT1G21910,11.9038932893972,-4.998187651534789,0.7750133667013809,-6.449163158060269,1.12469432816222e-10,2.84667062456995e-09
AT3G25717,15.9096565936741,-3.73717430704091,0.579575153563648,-6.448127191205581,1.13240715100311e-10,2.86244069373979e-09
AT1G20620,1019.0859395808301,1.3426711447677901,0.208244812315436,6.447561069295701,1.13664377751948e-10,2.8693940694714e-09
AT3G56290,74.7308531049431,-1.6197472629837,0.25129737772370697,-6.445539852646429,1.1518965256169499e-10,2.90410257215595e-09
AT1G17550,42.79205376912179,2.29071311781112,0.3554875367594051,6.443863373363429,1.1646994141661298e-10,2.9325521625001694e-09
AT2G38670,48.125302836537706,1.76384424361037,0.273975542235658,6.4379624152480694,1.2108797275646498e-10,3.04485798160529e-09
AT4G21910,36.369234481516706,2.7139061207560897,0.4218501898370971,6.43334099672706,1.24829170110177e-10,3.1348516686186303e-09
AT1G47710,41.91951937092679,2.02877911083282,0.315572473498271,6.42888490349884,1.28543407623357e-10,3.2239354389899602e-09
AT3G16660,35.2233621989884,-2.07066513089184,0.322111165093914,-6.4284177491585,1.28938988638889e-10,3.2296624495385603e-09
AT3G17110,28.9596867545544,4.2891184419573305,0.669048125717163,6.410777158010499,1.4477968963402e-10,3.6170573948411404e-09
AT2G22190,46.6855187896769,2.2570208430197,0.35224847978971896,6.40746794526145,1.47956180705019e-10,3.6916405190895795e-09
AT4G14130,12.5724067985492,-5.912836242192331,0.92284678791454,-6.40716998707253,1.48245508312612e-10,3.69408678262344e-09
AT3G23810,402.352385463458,1.11372089144439,0.173835682388414,6.40674501427116,1.48659128341624e-10,3.6996199568729995e-09
AT5G27930,29.6462135172707,2.76633667256041,0.43194364176931205,6.4043926222158,1.50969158264645e-10,3.75227333900491e-09
AT4G24230,15.427928785894101,-2.79530546157426,0.43686802023787297,-6.39851243872743,1.5689796398967e-10,3.89461886962532e-09
AT2G24550,32.476866531568,-2.01474006976756,0.31500990996427103,-6.39579900834255,1.5970997451097499e-10,3.95933122946849e-09
AT1G70820,77.0842272435635,1.57370284830298,0.24607644685615498,6.3951786869829705,1.6035971561979901e-10,3.97034208724304e-09
AT5G01300,15.0397377228528,7.81219384276314,1.22191311930004,6.3934118714089,1.62224513047055e-10,4.011369777163529e-09
AT5G15500,30.204742898004103,7.7186049802505305,1.20752042370787,6.392111328891151,1.6361070218490599e-10,4.0404729930881e-09
AT4G10270,11.630238058004599,-5.34354672871446,0.83665712449184,-6.386782078692,1.69412788567383e-10,4.17841605723282e-09
AT1G15125,13.374128521508,-5.8712337053233705,0.9199756396511859,-6.38194475187352,1.7485305152948002e-10,4.30709455502209e-09
AT1G66410,165.77405324348499,1.03697817021146,0.16252459823987697,6.380438293291039,1.76581868258565e-10,4.34413890421581e-09
AT4G19170,41.2990124488715,-2.38781527209167,0.37426362962103704,-6.380035576819131,1.77046848935442e-10,4.35003657333493e-09
AT5G58420,147.01082559921002,-1.08384111995742,0.169903045978179,-6.37917415616325,1.78045474139584e-10,4.36901422691695e-09
AT2G40610,15.074111250978,-6.05842291716755,0.9498378615127491,-6.3783758919850495,1.7897579517621002e-10,4.3862697416789e-09
AT1G76960,41.65102765667589,4.0672395800007095,0.63774720801195,6.37751060122947,1.79989595532761e-10,4.4055248021909704e-09
AT2G27710,203.997898928643,-1.4032168157906801,0.22006335074057298,-6.376422112398419,1.81272872356589e-10,4.43131862145626e-09
AT3G15356,69.9176453955089,-1.64799966381502,0.258471269294525,-6.37594912700781,1.81833281890421e-10,4.43939865975702e-09
AT3G57540,28.615819759018198,2.9857139786142097,0.468577403690169,6.3718693114540494,1.86737984098275e-10,4.55338882437612e-09
AT1G13260,15.014604267663401,-4.32774959189417,0.6794881213442769,-6.3691320803847,1.90100851939201e-10,4.6295430676543e-09
AT3G62680,21.8535254734834,-2.99776160322164,0.47075195782364004,-6.36802790386844,1.91474088983462e-10,4.6571128544693e-09
AT1G67300,32.4779268376313,3.6544849274697797,0.57425219315443,6.363902430037401,1.96691113072399e-10,4.777985881325999e-09
AT4G24570,18.9365975840555,-3.47231502527385,0.545793770717923,-6.36195429769464,1.9920272107709298e-10,4.83291827819199e-09
AT2G47610,280.87903862589803,-1.28182503126222,0.20163905561034803,-6.35702754797286,2.0569511588081302e-10,4.983480303382211e-09
AT4G27310,19.551855598083698,-5.60023449542305,0.8809754963492,-6.3568561425722505,2.0592467285102601e-10,4.983480303382211e-09
AT3G08590,85.3878739853592,1.20487122229894,0.18957636257632798,6.35559837695392,2.0761682540761199e-10,5.018142843894629e-09
AT2G30140,43.7286788343987,2.1047973729738403,0.33130635766638106,6.35302439651137,2.1112221709733698e-10,5.096490320729721e-09
AT5G04800,79.0498815420547,-1.29412601164846,0.203904388802006,-6.346729559141901,2.1994026411843597e-10,5.302729563864221e-09
